week,n,q1,q2,q3,q4,q5,hl,to_long,to_short,turnover,cost,hl_net
201808,519,-0.09127736690658407,-0.20098291120242381,-0.17667653721483478,-0.11004134074728364,-0.09839178630087561,-0.007114419394291541,0.20672719021366875,0.9394399616246569,0.5730835759191628,0.00891370197975789,-0.01602812137404943
201809,535,0.0033723931347619763,0.06050975929630893,0.037909713154563734,0.13023473552815004,-0.009839521084282554,-0.01321191421904453,0.904374771104535,0.8269155752769508,0.8656451731907429,0.01210418852635486,-0.02531610274539939
201810,541,-0.24727950101007068,-0.18247845292161446,-0.17157243301122907,-0.16710494086068636,-0.17283616045367411,0.07444334055639656,0.9810120521618009,0.8703976618094742,0.9257048569856375,0.012849253607446598,0.061594086948949966
201811,551,-0.23261300853668088,-0.26158229341488676,-0.24093881357455774,-0.24209493551188802,-0.1552297080353298,0.07738330050135109,0.19334122455683322,0.8296937668096089,0.5115174956832211,0.007741521264020119,0.06964177923733098
201812,556,0.15470459001414474,0.18483597803520158,0.007536198096112668,0.23821518392851557,0.035734114784689665,-0.11897047522945509,0.12396178371279971,0.8960977389021505,0.5100297613074751,0.00790396809992332,-0.12687444332937842
201813,568,-0.2457382424918591,-0.2677285467777349,-0.28071991749061637,-0.19677077738692633,-0.22758452541699814,0.018153717074860964,0.9803607134763852,0.9844769699895759,0.9824188417329806,0.013781379267355186,0.004372337807505778
201814,581,0.10114961839011274,0.028777843375339073,0.059501682640111034,0.03274851081749622,0.0735932527121394,-0.027556365677973343,0.40971774476927547,0.9442040090435992,0.6769608769064374,0.010168098649172279,-0.03772446432714562
201815,591,0.34192181370537156,0.24968476696306904,0.24533292530210857,0.2649364119499755,0.3105466944867291,-0.031375119218642444,0.7601150734765988,0.9127580346303543,0.8364365540534766,0.012038252892324809,-0.043413372110967255
201816,610,0.10914325466927718,0.29264904515850404,0.08669697839650904,0.19853479385553316,0.1979315932076552,0.088788338538378,0.907467873097636,0.9560364855756939,0.931752179336665,0.013040547835539642,0.07574779070283837
201817,631,0.23160348836813002,0.15571067163735164,0.10337405240325939,0.1371557264068908,0.15090380404755177,-0.08069968432057825,0.9507794817406666,0.9518013787530991,0.9512904302468829,0.013368684293079244,-0.0940683686136575
201818,635,0.0074344772159293335,-0.00872092008637156,0.040641372936298846,0.07451376254851044,-0.08243569256544771,-0.08987016978137705,0.9446214156122842,0.840516825903346,0.892569120757815,0.01209931477774827,-0.10196948455912531
201819,640,-0.11998967270021285,-0.1268193833219665,-0.12765944389615608,-0.1439800146062981,-0.09948073964025614,0.020508933059956713,0.9813757666885201,0.8534899251731185,0.9174328459308193,0.012716174001516069,0.0077927590584406445
201820,654,-0.026366554467596597,-0.056336575338076955,-0.06226854569727257,-0.049172567816570874,-0.07697360825542603,-0.050607053787829426,0.9941116342040371,0.9845679272674455,0.9893397807357414,0.013850079699722045,-0.06445713348755147
201821,657,-0.22454993805411144,-0.1688783684162543,-0.16047115713992832,-0.15653248933296204,-0.18581902829986408,0.03873090975424737,0.9075404898401054,0.9930615190151315,0.9503010044276184,0.013478032448516464,0.025252877305730902
201822,669,0.09476181555145198,0.06846950336133534,0.08943345799461141,0.09212182147273307,0.06619101152755523,-0.02857080402389675,0.8791725662291074,0.9017547923626816,0.8904636792958945,0.012427477993297926,-0.04099828201719467
201823,674,-0.2401419278647534,-0.16684008353472007,-0.21581585291587693,-0.1381835074902176,-0.17820752584322208,0.06193440202153133,0.8171455196304175,0.9239683663964924,0.870556943013455,0.012228405658314564,0.049705996363216765
201824,674,-0.10961599616950334,-0.09571135430575997,-0.04442517093125717,-0.07235557209527677,-0.0833933165203683,0.026222679649135036,0.4651432436642909,0.43210813582725094,0.4486256897457709,0.006355914612971806,0.01986676503616323
201825,668,-0.2156170828283275,-0.13553877304993153,-0.18865800323675874,-0.07078251373950016,-0.08460149709063407,0.13101558573769345,0.8843412868212066,0.7103834401169444,0.7973623634690755,0.01108288131604802,0.11993270442164543
201826,677,0.046235348894662215,0.05209742892846962,-0.011512264889229774,0.033068225527249535,-0.003158942414149506,-0.04939429130881172,0.5051319341877492,0.8018125794946757,0.6534722568412124,0.009654561230458833,-0.05904885253927055
201827,678,0.05932588893191787,0.03671745044072473,0.06688047422072674,0.0691485442519705,0.05930428440587248,-2.160452604538926e-05,0.9733803580828921,0.9112168468529611,0.9422986024679266,0.013037367166761954,-0.013058971692807344
201828,688,-0.12790244496685813,-0.11892819139005278,-0.07204428882604194,-0.09344151646484196,-0.06700480130430213,0.060897643662556,0.32544368263424317,0.7207179948701518,0.5230808387521975,0.007719734480075888,0.05317790918248011
201829,697,0.015385620331040243,0.09603192035681128,0.02305096472440194,0.11521668406469175,0.13075944740754447,0.11537382707650423,0.9561752726442956,0.4397941603283,0.6979847164862978,0.009279905301662183,0.10609392177484205
201830,711,0.0323298299489166,0.009857132423522697,0.01979291704211547,0.007205043785003234,0.09527147428580238,0.06294164433688577,0.8401217778259438,0.569146576195352,0.7046341770106479,0.009593903276518479,0.0533477410603673
201831,712,-0.22385502456197026,-0.19519134283225104,-0.11563809654946267,-0.12730533810834269,-0.14385454042224985,0.08000048413972041,0.16113785331324587,0.8121439964003798,0.4866409248568129,0.007319439959154615,0.0726810441805658
201832,698,-0.23880648358501513,-0.16472752342948283,-0.2163195920657989,-0.12430180758335942,-0.26575363231944266,-0.026947148734427523,0.984495294860169,0.7456019309770352,0.8650486129186021,0.011879590782140717,-0.03882673951656824
201833,691,0.003033951593673103,0.016337526852687013,-0.011618157105707074,0.024691725392537896,-0.02019389219917566,-0.023227843792848764,0.8336546507669091,0.9880902549491702,0.9108724528580396,0.013159972436491831,-0.03638781622934059
201834,703,-0.015684052817747127,-0.025149161828200994,-0.06771376354744169,-0.043760520373779956,0.021530437263781663,0.03721449008152879,0.9911968016273337,0.9869530242633211,0.9890749129453273,0.013828687714641583,0.023385802366887205
201835,714,0.04993374148819178,0.09203255309363764,0.1646743661032849,0.09800508347498546,0.08881473376999521,0.03888099228180343,0.11312790094125855,0.642642172004757,0.3778850364730078,0.005763883670655062,0.03311710861114837
201836,694,-0.23682623858964696,-0.12969663625834443,-0.1863257178462222,-0.3004435470388408,-0.14936180986532946,0.0874644287243175,0.19225362045223734,0.7195379692844159,0.45589579486832665,0.006916541647567058,0.08054788707675045
201837,708,0.11849586150613879,-0.004153465934638122,-0.0002094330659036074,0.03454574444042853,0.04706212514518934,-0.07143373636094945,0.8931330513703615,0.9685737758330853,0.9308534136017235,0.013095273531012343,-0.0845290098919618
201838,721,0.10948323048436005,0.07203856933205727,0.616356803272868,0.052350008247353766,0.04544132975915016,-0.06404190072520989,0.7485851212389129,0.9743371458828285,0.8614611335608706,0.012305270874378098,-0.07634717159958798
201839,738,-0.02119072803816865,-0.015611404678949113,0.04183443433164587,-0.03728365139137871,-0.017586892758497154,0.0036038352796714974,0.9708674569812484,0.9293851869832368,0.9501263219822427,0.013157539224091927,-0.00955370394442043
201840,745,-0.030157871187384545,-0.01592421619363339,0.0077109424624901834,-0.002042975984176217,-0.07554057271565782,-0.045382701528273284,0.7229844871376717,0.7293920103601945,0.7261882487489331,0.01018109324648362,-0.055563794774756904
201841,747,-0.15289920882525215,-0.13276064300571927,-0.07837062940436333,-0.0706048880991012,-0.07274014551893437,0.08015906330631778,0.973566483254768,0.9288647783954748,0.9512156308251214,0.013307231979086247,0.06685183132723153
201842,754,0.08991832685520249,0.03206329027794525,0.03408045221394957,0.09090983947046341,0.06632218010608157,-0.023596146749120916,0.6418920919300136,0.5203433259416953,0.5811177089358545,0.008090494281947807,-0.031686641031068725
201843,771,-0.013671005644007365,0.0021765399820051256,0.00022415783999743094,-0.005020379203425612,0.032242171297135705,0.045913176941143066,0.7083282104798436,0.7058029361073277,0.7070655732935857,0.009943340078599927,0.03596983686254314
201844,787,-0.01458464193424546,0.10023299530327553,-0.01347377666767455,0.0027178714224639503,-0.0233826689798802,-0.00879802704563474,0.7866790435784736,0.7477058619567685,0.767192452767621,0.010658394317187889,-0.019456421362822628
201845,790,-0.04793414412503402,-0.038467754507693686,0.003774536137350128,-0.016262902206230834,0.02642556493987952,0.07435970906491354,0.9816095928691682,0.8062057920069639,0.893907692438066,0.012185902240789331,0.06217380682412421
201846,769,-0.20362580750554782,-0.21074790555241799,-0.17866413392610547,-0.11788365277475102,-0.149394007485981,0.05423180001956682,0.5879905543426911,0.5741261216330007,0.5810583379878459,0.008143240640528755,0.046088559379038066
201847,700,-0.4710386365236778,-0.36076284540815484,-0.3363590291951164,-0.29108507162588776,-0.26460223984981746,0.20643639667386032,0.790469357996032,0.8752078605061863,0.8328386092511091,0.01175571013081265,0.19468068654304768
201848,688,-0.01205554332362946,0.1048394480650528,0.006148104809468761,0.026849989792672096,0.034644777436437395,0.04670032076006685,0.8765412497492238,0.29896280232933603,0.5877520260392799,0.007677205061867008,0.03902311569819984
201849,666,-0.2974686986553327,-0.16216989639086554,-0.1798148489896988,-0.1330827459428963,-0.06756720908971986,0.22990148956561285,0.45293525562125453,0.48776155132649396,0.47034840347387424,0.006733143195172849,0.22316834637044
201850,644,-0.12047010948156,-0.08353664465876715,-0.10568725542113094,-0.10212446691619262,-0.0533889549964367,0.0670811544851233,0.27666599409829107,0.8688280742247219,0.5727470341615064,0.008785487904962102,0.05829566658016121
201851,658,0.6101964669880846,0.29242099376826497,0.2825279764331441,0.36071423619583715,0.201054945538986,-0.4091415214490986,0.3005372841185497,0.7694489390701708,0.5349931115943602,0.007789346604069102,-0.4169308680531677
201852,683,-0.08238167953177591,-0.0525074927770041,-0.06800162404875545,-0.10536818442983176,-0.05216934555975088,0.03021233397202503,0.9247771962470384,0.9624179926047257,0.9435975944258821,0.013100163802042134,0.0171121701699829
201901,680,0.055886913023455095,0.04147174781361905,0.07174218146582834,0.10917042580621623,0.11604342663313409,0.060156513609678997,0.41078087736542707,0.8171727124793766,0.6139767949224019,0.009236132478595926,0.05092038113108307
201902,677,-0.08690217157132744,-0.08436394737217465,-0.10276143578981961,-0.14202479150568034,-0.0786936469686969,0.008208524602630538,0.9781179661322243,0.4735247714264998,0.7258213687793621,0.009656905968205343,-0.0014483813655748051
201903,671,-0.04514840959705251,-0.05886222589966412,-0.0360356888329308,-0.018002756133711557,0.018195335295017684,0.0633437448920702,0.9581001352851601,0.861590886213385,0.9098455107492726,0.012674631955721206,0.050669112936349
201904,661,-0.08509505617486482,-0.04403667599306657,-0.05409202747907561,-0.016903230132400193,-0.07978478969899262,0.005310266475872197,0.6749278691250875,0.8391142742358071,0.7570210716804473,0.01092190154840382,-0.005611635072531623
201905,645,-0.01003726652725629,0.001084894777926422,0.016972976126534974,0.00878211260775364,0.009698464791657181,0.01973573131891347,0.6486357129982558,0.3053861099385991,0.47701091146842745,0.006393624473273858,0.013342106845639613
201906,641,0.027123791096346776,0.11175047018927492,0.04749273974179968,0.04032998829942547,0.13375617670527667,0.1066323856089299,0.5778026392769754,0.7817287020400067,0.679765670658491,0.00959283304447727,0.09703955256445264
201907,668,0.05535339782238906,0.07683340110428208,0.056636382142340624,0.12044432885301273,0.09925879360433153,0.04390539578194247,0.9182105602989349,0.6492716224404724,0.7837410913697036,0.010590252679726287,0.033315143102216185
201908,678,-0.02755442975180925,0.007623517811098584,0.016369922018483824,0.01598078580348685,-0.014426823745555801,0.013127606006253447,0.05554276294004331,0.5774491784300633,0.3164959706850533,0.004862361322973416,0.008265244683280031
201909,672,-0.046034971497026324,-0.0013870952370753364,-0.06354119427294004,-0.03997918568055265,-0.02891244793081014,0.017122523566216182,0.9312373334208393,0.284214162032998,0.6077257477269187,0.007879499061321439,0.009243024504894743
201910,696,0.0693046113720432,0.037669364621366636,0.041314416240128084,0.17184422947820738,0.20509533220828619,0.135790720836243,0.6692277137509149,0.571287280712292,0.6202574972316035,0.00887686827097549,0.1269138525652675
201911,717,0.061199292398890284,0.04644019660006776,0.03671665446206631,0.06994550867602962,0.06854918756610619,0.007349895167215903,0.592141165190282,0.6556362279035097,0.6238886965468959,0.008516515034657831,-0.001166619867441928
201912,734,-0.02579973741878139,-0.006478350206187582,-0.028416062922458706,-0.012073070843770767,0.021776507902517235,0.04757624532129863,0.6210629694870715,0.8450023880489431,0.7330326787680073,0.010414427540867546,0.03716181778043108
201913,734,0.02977320405355162,0.050349622343118586,0.05806675402366005,0.13745265368239892,0.0887183681888695,0.058945164135317876,0.5351443523305793,0.9585823748570359,0.7468633635938076,0.01105269350495828,0.0478924706303596
201914,763,0.05441086704674043,0.15752537324949423,0.2760704568994127,0.28261077924299344,0.14844065892565844,0.09402979187891801,0.7494990695228007,0.938514140728678,0.8440066051257393,0.012112218685102481,0.08191757319381553
201915,772,0.0021790101473851634,-0.017538060038818262,-0.13164032936548967,-0.0919275630123437,-0.05786455463661462,-0.06004356478399978,0.9699306241800639,0.27643963629264123,0.6231851302363526,0.00803855262663081,-0.0680821174106306
201916,767,-0.004176748576674136,0.008868606715917358,0.016646080463022038,-0.018338857863792614,0.06016353924955796,0.06434028782623209,0.08891163458917493,0.8318462177431669,0.46037892616617093,0.006984645388477979,0.057355642437754116
201917,770,-0.09950319944900475,-0.13175977997871835,-0.10131257604534888,-0.16030918965289132,-0.045028014266172534,0.05447518518283222,0.08985832545697542,0.8788056633106167,0.48433199438379604,0.007629365228128709,0.04684581995470351
201918,758,0.10395568175830944,0.07581743048287953,0.06882968781768993,0.03209405199604519,0.08742287152864704,-0.016532810229662395,0.17643232173193252,0.9720927301894329,0.5742625259606827,0.008874896071559672,-0.025407706301222067
201919,755,0.007946936561335289,0.04030960195047429,0.0806577450221746,0.08981260627163812,0.31733064867268124,0.30938371211134597,0.21177997654529285,0.8916975434585401,0.5517387600019165,0.008297101606054604,0.30108661050529134
201920,755,0.12190869041824806,0.12970356003227962,0.07944717278314922,0.17224885945744348,0.07171885207614309,-0.05018983834210497,0.1591720730584655,0.7680299039081651,0.46360098848331527,0.0068536137383476605,-0.05704345208045263
201921,765,0.09609753583445549,0.07152467334087771,0.2497287432804428,0.11905915414587545,0.10207244756779817,0.005974911733342678,0.12422985213463332,0.7080171477865702,0.4161234999606018,0.006045934776914153,-7.102304357147534e-05
201922,764,-0.04332403927133266,-0.004589530063419736,-0.01319505904856216,-0.01998777710614045,-0.062257064920205454,-0.018933025648872795,0.06443318899514924,0.6701165157775224,0.36727485238633584,0.005779053949353319,-0.024712079598226112
201923,766,0.006670552034966861,0.06090025482579844,0.04320214087026358,-0.02443674932159111,-0.01980194532980114,-0.026472497364767998,0.9268560674559392,0.7448228322700835,0.8358394498630113,0.01158367084828748,-0.03805616821305548
201924,779,0.027477478937054052,0.07746011176592396,0.14815191162853164,0.07344641736516708,0.056166162405142446,0.028688683468088394,0.7434128990975823,0.4609827528359809,0.6021978259667816,0.008394766854286083,0.02029391661380231
201925,773,0.039322530512542295,-0.005580572166242755,-0.009005398033164684,0.046118143888932706,0.14903885390301505,0.10971632339047276,0.9535321588296899,0.719053812604838,0.836292985717264,0.011474327375042122,0.09824199601543063
201926,762,-0.0501937426203704,-0.03929900129201998,-0.10568750363467458,-0.09401776512495491,-0.05734589416213701,-0.007152151541766606,0.04518771567456568,0.5244357227028655,0.2848117191887156,0.004585133031383211,-0.011737284573149816
201927,754,0.0641147982207603,0.05596838136289353,-0.0024337160185429474,0.13982027082768061,0.055204529981639286,-0.008910268239121014,0.8668610522890925,0.8685985985272506,0.8677298254081716,0.012162054578961447,-0.02107232281808246
201928,742,-0.19102860167371732,-0.22330657039111673,-0.24054354459656835,-0.21808672602666845,-0.13123997888556113,0.05978862278815619,0.8613451375836152,0.6794968102184785,0.7704209739010468,0.01060404530724952,0.04918457748090667
201929,741,0.014856403780950374,0.03395255423791859,-0.03418036738801361,-0.027423652155836496,-0.04942400275091597,-0.06428040653186634,0.11985480202825569,0.6512808241485193,0.3855678130883875,0.0057953553981501945,-0.07007576193001654
201930,745,-0.041510616885490924,-0.028946974189396842,-0.029832379336475714,-0.07447693454232333,-0.0852608728279015,-0.043750255942410575,0.9850971438990347,0.8285903573569374,0.9068437506279861,0.012416528526660316,-0.05616678446907089
201931,740,0.03265037023785754,0.03973911301479117,0.2052617534450491,0.04809467428064273,0.045769147340330434,0.013118777102472896,0.7259384831611768,0.8597945542027516,0.7928665186819642,0.011396930159139413,0.0017218469433334833
201932,742,-0.11101615582788232,-0.08860010837874692,-0.04021781475739444,-0.08434824055078681,-0.042393447645250895,0.06862270818263143,0.9870460927455675,0.7043028551509609,0.8456744739482642,0.01132045124814467,0.05730225693448676
201933,742,-0.030714486982660626,-0.039656877819252215,-0.06325744830309367,-0.037681028963071184,-0.04014839714127143,-0.009433910158610802,0.12085681835277438,0.6270093079797234,0.3739330631662489,0.005778645534525861,-0.015212555693136662
201934,755,-0.034419257746615986,-0.017730062941362354,-0.025439913728151096,-0.0585867276619163,-0.05138276347884026,-0.01696350573222427,0.04899592958472154,0.6470684495233308,0.34803218955402615,0.005304656594100259,-0.02226816232632453
201935,744,-0.09178594465295278,-0.0825505487554399,-0.05502959282409675,-0.005946113072630507,-0.0641208056149676,0.02766513903798519,0.9930145914741437,0.6425772370952678,0.8177959142847058,0.011103198687283681,0.016561940350701507
201936,740,0.004510196461810345,-0.00121447236826633,0.020502264994670283,0.009202478358715651,-0.0015875430275105597,-0.0060977394893209046,0.9888512417991824,0.7573359403714613,0.8730935910853219,0.011991794973766786,-0.01808953446308769
201937,736,0.011353572372280088,-0.056757424720436364,-0.021875211117210105,0.03295752536452183,-0.0034519419408380217,-0.01480551431311811,0.05843650842980926,0.9015810637178865,0.4800087860738479,0.007445293007592159,-0.02225080732071027
201938,725,-0.021614028045712594,-0.005256988949736464,-0.03868667229699523,-0.045892276511979704,-0.0190794967992316,0.002534531246480995,0.9418812938421149,0.8655559578314709,0.9037186258367929,0.012591989523318785,-0.01005745827683779
201939,694,-0.18868749098897214,-0.14774451924036422,-0.1453930059914881,-0.07503865747447228,-0.10662899277264425,0.0820584982163279,0.434667611170324,0.46862864940575033,0.4516481302880372,0.006509455982757725,0.07554904223357017
201940,690,0.01326862672082037,-0.0024308773363577165,0.0069600583030151155,0.051254283828533406,0.01980524407816042,0.006536617357340048,0.10268297068835114,0.5159711640220062,0.3093270673551787,0.004763989013837978,0.0017726283435020697
201941,675,-0.0020190196524378706,0.017953550171305305,-0.011891403410973328,0.02424554475356742,0.06428557125063177,0.06630459090306963,0.8652447857178046,0.8147046281402083,0.8399747069290064,0.011626711361343627,0.054677879541726
201942,669,-0.010482304575761162,-0.0019532765880133744,-0.012210209052246825,-0.06078460292595023,-0.0386167668013189,-0.028134462225557735,0.6112122926247662,0.7197517173395437,0.6654820049821549,0.009427287205219159,-0.03756174943077689
201943,660,0.047530726466015714,0.10483230349532949,0.06057471360394508,0.1181101175866468,0.054289171432465484,0.00675844496644977,0.5424164374008317,0.6313774290558276,0.5868969332283296,0.008040654953838098,-0.0012822099873883285
201944,650,-0.004817349982107056,0.04755453236286429,0.02142154585822869,0.03446874138291788,0.02012252712794932,0.024939877110056373,0.9369748970320091,0.6499058884966773,0.7934403927643432,0.010559397247497729,0.014380479862558644
201945,653,-0.033740889002945654,-0.015084287609272416,0.013324697743031749,-0.0616377168210688,0.0030660833428397226,0.03680697234578538,0.9200603194260893,0.49794467062992387,0.7090024950280066,0.009541797594321874,0.027265174751463506
201946,649,-0.061273287581208744,-0.050888167567760545,-0.048999088318304976,-0.03462557637197175,-0.06579764048038231,-0.004524352899173564,0.2778413710328592,0.964415787133056,0.6211285790829576,0.009442274640031592,-0.013966627539205157
201947,621,-0.14120897518467831,-0.16795363339857036,-0.19027081286166214,-0.0806522551264451,-0.09295067263823557,0.04825830254644274,0.713901128519086,0.9297860958988503,0.8218436122089682,0.011903696527291181,0.03635460601915156
201948,630,0.05601912713029512,0.022775400105298965,0.02774761840109367,0.007502793616849476,0.019180905649782806,-0.036838221480512315,0.42827683787504334,0.9923557625777517,0.7103163002263975,0.01077083681219119,-0.0476090582927035
201949,630,0.004300492628695227,0.004788409762323936,0.007742215346592042,-0.018033310178352736,0.05073885114057657,0.04643835851188134,0.599010421147129,0.6690663672371895,0.6340383941921592,0.00908146895613888,0.03735688955574246
201950,632,-0.08674854355259067,-0.06885928383413592,-0.0717502673145232,-0.0640755842882971,-0.05592502715428872,0.030823516398301942,0.5094246809978827,0.6183036561993466,0.5638641685986147,0.00836016914976884,0.022463347248533102
201951,641,-0.013322182450016942,0.04499326114108508,-0.04894011900342722,0.008030786102862217,0.01202756421735389,0.02534974666737083,0.7308323422028463,0.8014926063377121,0.7661624742702793,0.010796934903918774,0.014552811763452057
201952,637,-0.025587145279332042,0.004178253805812855,0.02771285923258528,-0.021789569393130783,-0.023065623222748403,0.002521522056583639,0.9462670733807633,0.7067167807460835,0.8264919270634234,0.011174635528084714,-0.008653113471501075
202001,638,0.06348732839429827,0.1568553640722352,0.06774063145690046,0.12894632842278664,0.13621015536833636,0.07272282697403809,0.9854377202675019,0.8264378795524133,0.9059377999099576,0.012355930904078946,0.060366896069959146
202002,654,0.006422061904717491,0.019665664838663686,0.053468861530705195,0.08256605059790378,0.10650269489368036,0.10008063298896287,0.9531687839940995,0.844298892802536,0.8987338383983178,0.012473403846384887,0.08760722914257799
202003,661,-0.007298091651891569,0.016453005728714585,0.029341302328201736,0.02854781655858271,0.0009527307768649332,0.008250822428756502,0.01744038363839245,0.5778353236905323,0.2976378536644623,0.0046365606477713215,0.0036142617809851807
202004,666,0.031141413840365423,0.0007017873201863633,0.03365695893253555,0.06786455308460089,0.05197514001477638,0.020833726174410955,0.7473557074946883,0.5966567335127568,0.6720062205037225,0.009120249120925981,0.011713477053484973
202005,667,-0.05081719836852597,0.01017751644753562,0.06825899211358306,0.10867441961698573,-0.0025086803541111685,0.0483085180144148,0.7879072264092964,0.5377256458125579,0.6628164361109272,0.00903071685291688,0.03927780116149791
202006,692,0.145409708410183,0.15356895282507615,0.11429941289077779,0.226202041375553,0.17526896355903265,0.029859255148849656,0.8543195051278043,0.5829554648384967,0.7186374849831505,0.00986590956291645,0.019993345585933207
202007,703,-0.00014928731024115287,0.005777803614856353,0.02930503834137218,-0.0066574037650525275,0.047403745850345375,0.047553033160586525,0.4587267033018719,0.8695627501230095,0.6641447267124407,0.009808299374653537,0.03774473378593299
202008,704,-0.016697322883188686,-0.13830220701918972,-0.12504395603537943,-0.0873355311532226,-0.13434253774995586,-0.11764521486676717,0.4184230059284497,0.23377952712800154,0.32610126652822563,0.004795536544992568,-0.12244075141175974
202009,685,-0.04803826914907815,-0.037504904419366054,-0.06538659684144987,-0.05670857339786154,-0.09366570741553443,-0.04562743826645628,0.1885013455889262,0.9243967394944457,0.5564490425416859,0.008502821852412055,-0.05413026011886833
202010,665,-0.11068052067678678,-0.1405639667583364,-0.10048862990050517,-0.09719810236957202,-0.0747602842048898,0.03592023647189699,0.945919256648442,0.7048437281016545,0.8253814923750482,0.011334796587582796,0.024585439884314192
202011,607,-0.3744275144343369,-0.3396868890318285,-0.42041126878801066,-0.3299788890755779,-0.1774618342544756,0.19696568017986132,0.5773709351617816,0.911201049426279,0.7442859922940304,0.010755742076464367,0.18620993810339695
202012,609,0.2962047927109137,0.2260412888659515,0.27754353887846595,0.1334591517702632,0.11973571457269036,-0.17646907813822335,0.7242001403530125,0.8665688837447114,0.795384512048862,0.011243617358156639,-0.18771269549637998
202013,625,-0.04050947569129362,-0.01025052763259195,-0.0082055213109097,-0.02995734398137074,-0.04073376116059391,-0.00022428546930029075,0.975614415346296,0.8222279621902375,0.8989211887682668,0.012149082683650479,-0.01237336815295077
202014,633,0.12732406936585403,0.14643469629404282,0.205160780495512,0.111404938058323,0.09593512715862787,-0.031388942207226156,0.9667280064653156,0.7147203056814717,0.8407241560733937,0.011534551667973266,-0.04292349387519942
202015,650,-0.05685465254135237,-0.006049161851437201,-0.01169416350765107,-0.04411351292174605,-0.04459453198234066,0.012260120559011711,0.9363721751867966,0.6039288643281184,0.7701505197574575,0.010150945768726103,0.002109174790285608
202016,653,0.0037321637515896136,0.003354096718127336,0.01272544208043814,0.015403153502845403,0.044964421337162434,0.04123225758557282,0.8331073758969201,0.6244645164917526,0.7287859461943363,0.010081567460948852,0.03115069012462397
202017,665,0.13497784461880222,0.1306709305705992,0.1414260823326675,0.12593755597705594,0.15935878452066593,0.024380939901863713,0.878272113715359,0.712973837317334,0.7956229755163464,0.010992355298564528,0.013388584603299185
202018,678,0.05344477479296367,0.0044387570090690335,0.021279308913804917,0.14426603791443388,0.05177168089755404,-0.0016730938954096289,0.34038317470953244,0.8940576045492599,0.6172203896293962,0.009199018363388451,-0.01087211225879808
202019,676,-0.00894791793954432,-0.030785178851874,-0.07129489072534367,-0.07210342557889551,-0.024400295965606833,-0.015452378026062513,0.9641384843788579,0.8849061232128436,0.9245223037958508,0.012767771957764747,-0.02822014998382726
202020,689,0.06914438015317911,0.09099081544128315,0.0386776105197091,0.10242409940574995,0.009841238726979538,-0.05930314142619958,0.9794357353496551,0.8858860390507792,0.9326608872002171,0.012971739666420335,-0.07227488109261991
202021,707,0.003909798648851595,-0.04299279003757717,-0.01258682300753981,-0.08535115156421738,0.09368660829685338,0.08977680964800179,0.4844840545947068,0.9331840005651278,0.7088340275799173,0.01076071800716543,0.07901609164083637
202022,715,0.07674892676748835,0.11066101359409278,0.11067025726403514,0.07247317098044814,0.034033340747724475,-0.04271558601976387,0.5296685440786413,0.9918756285499596,0.7607720863143004,0.011499681211989883,-0.05421526723175375
202023,730,-0.05927551336208954,0.01070989662707377,0.025384730820469846,0.04380542908860331,0.052558953755000797,0.11183446711709033,0.935283093445382,0.9901696907095875,0.9627263920774847,0.013522250861671447,0.09831221625541889
202024,747,-0.04808763918390464,-0.03507038825471302,-0.02846241471085454,-0.04762650212480589,-0.012005747913819505,0.03608189127008514,0.8711231194906784,0.9071986480407134,0.8891608837656959,0.01261292754945536,0.02346896372062978
202025,751,0.010631363713482058,0.019250522293663946,0.014544170637314608,0.029818020843134306,0.06706559472397207,0.05643423101049001,0.4430267746422111,0.48688742593312345,0.46495710028766724,0.006880229662034095,0.04955400134845592
202026,724,-0.03160787181480925,-0.0754715867152897,-0.05143943410895541,-0.06870602107348889,-0.042597395319782044,-0.010989523504972794,0.5606031371202673,0.5579369900073758,0.5592700635638216,0.007712380752209573,-0.018701904257182368
202027,722,0.07240301440168778,0.02103324613511963,0.052437256041751715,0.09378367560319234,0.15098560385824084,0.07858258945655305,0.4736723497692471,0.6802247973185135,0.5769485735438803,0.008305568592675134,0.07027702086387792
202028,723,-0.01473783879978837,0.0004388570009083216,0.04091072564616893,0.021530491637124376,0.09062540954366444,0.10536324834345281,0.4643010703513083,0.9806125034951195,0.7224567869232139,0.010615166636738,0.09474808170671481
202029,733,0.012505693292456536,0.013968776798599761,0.020656665473567017,0.01659613468501193,-0.006875976338366146,-0.019381669630822683,0.5639855948395558,0.7165405107607099,0.6402630528001328,0.009406172552476165,-0.02878784218329885
202030,748,0.024525297801195473,0.15129190882808535,0.16811418541762718,0.10009443084768174,-0.022044583102403342,-0.046569880903598815,0.9225209099591711,0.5532410277553443,0.7378809688572577,0.010009017537619937,-0.05657889844121875
202031,768,0.04346902324245417,0.13045147714646121,0.07909446379426019,0.057590421693524366,0.06152313451692887,0.018054111274474698,0.9970383121533675,0.6841598042001635,0.8405990581767655,0.011449516304222411,0.006604594970252287
202032,788,0.13567683388501606,0.025586753726964496,0.06245862749988888,0.017644425156381052,-0.002623125091522873,-0.13829995897653893,0.755569495339657,0.6607195826958009,0.708144539017729,0.009832304169190965,-0.1481322631457299
202033,822,0.014518363737758605,0.0711933799052459,0.06491796043708911,0.11899017256938524,0.12873767712044665,0.11421931338268804,0.8761837735970148,0.9356248670585114,0.9059043203277631,0.012911525547052247,0.10130778783563579
